% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +9.470123986e+01 +7.776123986e+01 +7.776123986e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +7.486220307e+01 +5.792220307e+01 +5.792220307e+01 +1.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
8 0 +5.778862991e+01 +4.084862991e+01 +4.084862991e+01 +1.5629e-01 -4.3225e-02 +3.9735e-02 -5.6947e-02 +1.1893e-02
9 0 +5.651616747e+01 +3.957616747e+01 +3.957616747e+01 +2.1968e-01 -9.1903e-02 +8.4481e-02 -1.9119e-02 +2.5286e-02
10 0 +5.362927202e+01 +3.668927202e+01 +3.668927202e+01 +2.7137e-01 -3.0501e-02 +1.2098e-01 -6.5009e-02 +3.6209e-02
11 0 +4.816057854e+01 +3.122057854e+01 +3.122057854e+01 +2.9550e-01 -7.8659e-02 +1.2075e-01 -1.3851e-01 -4.9772e-03
12 0 +4.034969743e+01 +2.340969743e+01 +2.340969743e+01 +2.9673e-01 -1.0274e-01 +1.0981e-01 -1.7526e-01 +6.1835e-02
14 0 +3.908570516e+01 +2.214570516e+01 +2.214570516e+01 +2.7166e-01 -1.1205e-01 +1.4851e-01 -1.9017e-01 +6.9883e-02
18 0 +3.774870548e+01 +2.080870548e+01 +2.080870548e+01 +2.7313e-01 -1.1165e-01 +1.5099e-01 -1.8601e-01 +7.8502e-02
19 0 +3.678829484e+01 +1.984829484e+01 +1.984829484e+01 +2.7353e-01 -1.0935e-01 +1.5592e-01 -1.7827e-01 +8.1712e-02
20 0 +3.577368942e+01 +1.883368942e+01 +1.883368942e+01 +2.7884e-01 -1.0727e-01 +1.4978e-01 -1.7316e-01 +8.3638e-02
21 0 +3.476509025e+01 +1.782509025e+01 +1.782509025e+01 +2.8403e-01 -1.0715e-01 +1.4976e-01 -1.6815e-01 +9.0561e-02
22 0 +3.431855755e+01 +1.737855755e+01 +1.737855755e+01 +2.8215e-01 -9.9486e-02 +1.4761e-01 -1.6675e-01 +9.6137e-02
24 0 +3.361602254e+01 +1.667602254e+01 +1.667602254e+01 +2.8782e-01 -9.6576e-02 +1.4588e-01 -1.5335e-01 +9.9646e-02
26 0 +3.288433297e+01 +1.594433297e+01 +1.594433297e+01 +2.9302e-01 -9.8009e-02 +1.4652e-01 -1.5206e-01 +1.1361e-01
29 0 +3.223670029e+01 +1.529670029e+01 +1.529670029e+01 +2.9204e-01 -1.0745e-01 +1.5116e-01 -1.4393e-01 +1.2824e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.881000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.169183622e+01 +5.050183622e+01 +5.050183622e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +2.978309748e+01 +4.859309748e+01 +4.859309748e+01 +1.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +2.938356962e+01 +4.819356962e+01 +4.819356962e+01 +0.0000e+00 +1.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 0 +2.283865072e+01 +4.164865072e+01 +4.164865072e+01 +0.0000e+00 +0.0000e+00 +1.0000e-01 +0.0000e+00 +0.0000e+00
46 0 +2.237244346e+01 +4.118244346e+01 +4.118244346e+01 +1.9953e-02 -6.3959e-03 +1.1367e-01 -4.1493e-02 -8.5584e-04
56 0 +2.175362567e+01 +4.056362567e+01 +4.056362567e+01 +3.7317e-02 -1.1184e-02 +1.0494e-01 -2.8992e-02 -4.8464e-03
60 0 +2.123784592e+01 +4.004784592e+01 +4.004784592e+01 +6.7493e-02 -1.6859e-02 +9.4566e-02 -3.3753e-02 -3.0336e-03
61 0 +2.081661790e+01 +3.962661790e+01 +3.962661790e+01 +7.0773e-02 -1.6470e-02 +1.0034e-01 -3.0038e-02 -5.9492e-04
69 0 +2.029559028e+01 +3.910559028e+01 +3.910559028e+01 +8.6029e-02 -2.4241e-02 +8.7477e-02 -2.4764e-02 +1.7698e-03
79 0 +1.988571153e+01 +3.869571153e+01 +3.869571153e+01 +8.9333e-02 -2.7625e-02 +8.4443e-02 -1.9094e-02 +8.0658e-03
93 0 +1.945155529e+01 +3.826155529e+01 +3.826155529e+01 +9.5028e-02 -3.4516e-02 +7.7197e-02 -1.2805e-02 +1.2698e-02
105 0 +1.894754156e+01 +3.775754156e+01 +3.775754156e+01 +1.0231e-01 -3.9941e-02 +7.3795e-02 -2.2661e-03 +9.6713e-03
106 0 +1.838554949e+01 +3.719554949e+01 +3.719554949e+01 +1.1206e-01 -4.5772e-02 +6.6021e-02 +5.7700e-03 +1.1062e-02
107 0 +1.658825398e+01 +3.539825398e+01 +3.539825398e+01 +1.4895e-01 -6.9007e-02 +3.4376e-02 +3.9826e-02 +1.6905e-02
109 0 +1.480278444e+01 +3.361278444e+01 +3.361278444e+01 +1.3352e-01 -6.8532e-02 -2.3959e-02 +1.5235e-01 +7.8564e-03
112 0 +1.402012683e+01 +3.283012683e+01 +3.283012683e+01 +1.1017e-01 -1.2064e-01 -4.8689e-02 +1.4161e-01 -2.5924e-03
115 0 +1.369295354e+01 +3.250295354e+01 +3.250295354e+01 +1.1023e-01 -1.1952e-01 -5.5380e-02 +1.5438e-01 -5.5844e-03
116 0 +1.338259220e+01 +3.219259220e+01 +3.219259220e+01 +1.1856e-01 -1.2309e-01 -5.1674e-02 +1.5460e-01 -1.8236e-02
118 0 +1.257405051e+01 +3.138405051e+01 +3.138405051e+01 +1.1987e-01 -1.2539e-01 -4.6124e-02 +1.5911e-01 -1.5813e-02
137 0 +1.229631164e+01 +3.110631164e+01 +3.110631164e+01 +1.1943e-01 -1.3004e-01 -4.7162e-02 +1.6716e-01 -1.1383e-02
156 0 +1.201844718e+01 +3.082844718e+01 +3.082844718e+01 +1.2104e-01 -1.4068e-01 -5.8442e-02 +1.8227e-01 -9.4379e-03
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.731500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.700664503e+01 +3.601566450e+02 +3.601566450e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +8.383267841e+01 +3.569826784e+02 +3.569826784e+02 +1.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +5.770612795e+01 +3.308561279e+02 +3.308561279e+02 +0.0000e+00 +1.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00
8 0 +3.430894851e+01 +3.074589485e+02 +3.074589485e+02 +7.5315e-03 +1.6953e-01 -4.0129e-03 +4.0129e-02 +5.9016e-02
9 0 +3.097760162e+01 +3.041276016e+02 +3.041276016e+02 +1.6675e-02 +2.5394e-01 -8.8847e-03 +8.8848e-02 +3.9158e-02
14 0 +3.045982743e+01 +3.036098274e+02 +3.036098274e+02 +1.6153e-02 +2.5325e-01 -7.9678e-03 +8.9892e-02 +2.9293e-02
16 0 +2.993044304e+01 +3.030804430e+02 +3.030804430e+02 +7.8149e-03 +2.4714e-01 -1.2405e-02 +8.7796e-02 +2.0858e-02
20 0 +2.943630722e+01 +3.025863072e+02 +3.025863072e+02 -2.1405e-03 +2.4190e-01 -5.0577e-03 +8.3116e-02 +2.1011e-02
29 0 +2.878550708e+01 +3.019355071e+02 +3.019355071e+02 -2.7020e-02 +2.2843e-01 -2.9589e-03 +7.8468e-02 +3.0896e-02
52 0 +2.814767609e+01 +3.012976761e+02 +3.012976761e+02 -7.3398e-02 +2.3398e-01 -7.6861e-03 +8.7495e-02 +3.2294e-02
84 0 +2.753861682e+01 +3.006886168e+02 +3.006886168e+02 -1.1815e-01 +2.2381e-01 +2.7084e-04 +1.0566e-01 +4.5047e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.718000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.334312491e+02 +1.706112491e+02 +1.706112491e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +1.048240100e+02 +1.420040100e+02 +1.420040100e+02 +1.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
7 0 +9.718205658e+01 +1.343620566e+02 +1.343620566e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e-01
8 0 +7.448307566e+01 +1.116630757e+02 +1.116630757e+02 +5.6603e-02 -1.0482e-02 +3.0642e-02 +2.4557e-02 +1.7172e-01
10 0 +6.947587367e+01 +1.066558737e+02 +1.066558737e+02 +9.0297e-02 -4.1554e-02 +1.9526e-02 +1.0488e-02 +1.8054e-01
11 0 +5.552578111e+01 +9.270578111e+01 +9.270578111e+01 +1.2455e-01 -9.8326e-03 +1.3456e-02 +1.4163e-03 +1.9474e-01
16 0 +5.364453792e+01 +9.082453792e+01 +9.082453792e+01 +1.3323e-01 -9.8726e-03 +2.5719e-02 +7.3154e-03 +1.9096e-01
19 0 +5.245845512e+01 +8.963845512e+01 +8.963845512e+01 +1.3272e-01 -4.9203e-03 +2.5506e-02 +1.1159e-02 +1.9020e-01
69 0 +5.128255787e+01 +8.846255787e+01 +8.846255787e+01 +1.3220e-01 +1.1857e-02 +2.9742e-02 +1.7349e-02 +1.8610e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.479000000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.898756762e+01 -7.891243238e+01 -7.891243238e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
5 0 +6.168874997e+01 -8.621125003e+01 -8.621125003e+01 +0.0000e+00 +0.0000e+00 +1.0000e-01 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.553000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.888098970e+01 +1.244109897e+02 +1.244109897e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +8.373863792e+01 +1.192686379e+02 +1.192686379e+02 +1.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +8.255986340e+01 +1.180898634e+02 +1.180898634e+02 +0.0000e+00 +1.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00
9 0 +7.829281843e+01 +1.138228184e+02 +1.138228184e+02 +2.3435e-02 +1.2881e-01 -8.1652e-03 +1.0099e-02 +3.0860e-02
10 0 +6.325212851e+01 +9.878212851e+01 +9.878212851e+01 +1.2646e-01 +2.4115e-01 -4.4062e-02 +5.4494e-02 +1.4707e-01
13 0 +4.866521530e+01 +8.419521530e+01 +8.419521530e+01 +2.6605e-01 +3.0409e-01 +2.3706e-02 +1.6378e-01 +1.4286e-01
17 0 +4.237006595e+01 +7.790006595e+01 +7.790006595e+01 +2.7245e-01 +3.4731e-01 +1.8491e-02 +1.3293e-01 +1.1654e-01
18 0 +3.651135241e+01 +7.204135241e+01 +7.204135241e+01 +2.7282e-01 +3.4101e-01 +3.1987e-02 +1.4023e-01 +6.9374e-02
19 0 +3.105752279e+01 +6.658752279e+01 +6.658752279e+01 +2.4018e-01 +3.4303e-01 +2.0770e-02 +1.2338e-01 +3.7423e-02
23 0 +3.052136549e+01 +6.605136549e+01 +6.605136549e+01 +2.3982e-01 +3.3401e-01 +1.9661e-02 +1.2048e-01 +3.4455e-02
24 0 +3.003973095e+01 +6.556973095e+01 +6.556973095e+01 +2.3455e-01 +3.3311e-01 +1.3864e-02 +1.1561e-01 +3.8211e-02
26 0 +2.924629675e+01 +6.477629675e+01 +6.477629675e+01 +2.3330e-01 +3.2356e-01 +2.2912e-03 +1.1096e-01 +3.7669e-02
28 0 +2.879679959e+01 +6.432679959e+01 +6.432679959e+01 +2.2351e-01 +3.1913e-01 -8.8517e-03 +1.1019e-01 +3.5121e-02
33 0 +2.811173214e+01 +6.364173214e+01 +6.364173214e+01 +2.3431e-01 +3.1129e-01 -3.5511e-02 +1.0699e-01 +2.0918e-02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-6.216000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.959601684e+01 +1.743601684e+01 +1.743601684e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +6.908509014e+01 +6.925090137e+00 +6.925090137e+00 +0.0000e+00 +1.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00
7 0 +5.646808281e+01 -5.691917194e+00 -5.691917194e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.472700000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.849545243e+01 -8.877454757e+01 -8.877454757e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 0 +2.124978629e+01 -1.260202137e+02 -1.260202137e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e-01 +0.0000e+00
7 0 +2.067609569e+01 -1.265939043e+02 -1.265939043e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.408000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.330802091e+02 +4.471602091e+02 +4.471602091e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +4.165925039e+02 +4.306725039e+02 +4.306725039e+02 +1.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +3.585796969e+02 +3.726596969e+02 +3.726596969e+02 +0.0000e+00 +1.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00
7 0 +3.228911261e+02 +3.369711261e+02 +3.369711261e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e-01
10 0 +3.146838051e+02 +3.287638051e+02 +3.287638051e+02 -1.3766e-02 +0.0000e+00 +1.8711e-03 +1.8711e-03 +1.0187e-01
18 0 +3.089074639e+02 +3.229874639e+02 +3.229874639e+02 -1.9489e-02 +2.4161e-03 -5.7985e-03 +1.0642e-02 +1.1160e-01
26 0 +3.014316947e+02 +3.155116947e+02 +3.155116947e+02 -2.3322e-02 -8.7398e-03 -1.3978e-02 +2.0148e-02 +1.2381e-01
