% f evaluations | g evaluations | best noise-free fitness - Fopt (1.238300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.500000000e+00 +1.303300000e+02 +1.303300000e+02 +0.0000e+00 +0.0000e+00
5 0 +1.248629240e+00 +1.250786292e+02 +1.250786292e+02 -1.0000e-01 -1.0308e-04
6 0 +3.962021184e-01 +1.242262021e+02 +1.242262021e+02 -1.9709e-01 +2.3853e-02
10 0 +1.443304368e-01 +1.239743304e+02 +1.239743304e+02 -1.7248e-01 +1.9426e-02
13 0 +1.273803466e-01 +1.239573803e+02 +1.239573803e+02 -1.6019e-01 +4.1875e-02
14 0 +1.218886926e-01 +1.239518887e+02 +1.239518887e+02 -1.6389e-01 +4.5237e-02
18 0 +1.192773081e-01 +1.239492773e+02 +1.239492773e+02 -1.6274e-01 +5.1539e-02
34 0 +1.171825863e-01 +1.239471826e+02 +1.239471826e+02 -1.6317e-01 +5.6534e-02
37 0 +1.103382278e-01 +1.239403382e+02 +1.239403382e+02 -1.6312e-01 +7.7533e-02
41 0 +1.096338338e-01 +1.239396338e+02 +1.239396338e+02 -1.6300e-01 +7.9729e-02
49 0 +1.067285810e-01 +1.239367286e+02 +1.239367286e+02 -1.5800e-01 +8.4812e-02
58 0 +1.043149438e-01 +1.239343149e+02 +1.239343149e+02 -1.5859e-01 +8.9026e-02
67 0 +1.018357898e-01 +1.239318358e+02 +1.239318358e+02 -1.5875e-01 +9.5027e-02
68 0 +9.885369444e-02 +1.239288537e+02 +1.239288537e+02 -1.5805e-01 +1.0300e-01
69 0 +8.915897916e-02 +1.239191590e+02 +1.239191590e+02 -1.5638e-01 +1.3495e-01
74 0 +8.795422680e-02 +1.239179542e+02 +1.239179542e+02 -1.5600e-01 +1.3923e-01
77 0 +8.652073320e-02 +1.239165207e+02 +1.239165207e+02 -1.5200e-01 +1.3915e-01
85 0 +8.503985093e-02 +1.239150399e+02 +1.239150399e+02 -1.5328e-01 +1.4187e-01
87 0 +8.292623943e-02 +1.239129262e+02 +1.239129262e+02 -1.4991e-01 +1.5129e-01
88 0 +8.004934602e-02 +1.239100493e+02 +1.239100493e+02 -1.4909e-01 +1.5925e-01
94 0 +7.920780869e-02 +1.239092078e+02 +1.239092078e+02 -1.5207e-01 +1.6252e-01
99 0 +7.753593305e-02 +1.239075359e+02 +1.239075359e+02 -1.5056e-01 +1.6503e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (4.751000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.500000000e+00 +5.401000000e+01 +5.401000000e+01 +0.0000e+00 +0.0000e+00
3 0 +5.530340779e+00 +5.304034078e+01 +5.304034078e+01 +1.0000e-01 +0.0000e+00
4 0 +1.293743996e+00 +4.880374400e+01 +4.880374400e+01 +0.0000e+00 +1.0000e-01
5 0 +3.944803694e-01 +4.790448037e+01 +4.790448037e+01 +1.8310e-02 +1.9831e-01
7 0 +2.206146513e-01 +4.773061465e+01 +4.773061465e+01 -3.1115e-02 +1.9075e-01
8 0 +1.695262105e-01 +4.767952621e+01 +4.767952621e+01 -2.9143e-02 +1.7786e-01
10 0 +1.641451192e-01 +4.767414512e+01 +4.767414512e+01 -1.9331e-02 +1.7593e-01
18 0 +1.621563905e-01 +4.767215639e+01 +4.767215639e+01 -1.7496e-02 +1.7363e-01
24 0 +1.564281215e-01 +4.766642812e+01 +4.766642812e+01 -5.7276e-03 +1.7256e-01
33 0 +1.544882740e-01 +4.766448827e+01 +4.766448827e+01 -2.5207e-03 +1.7123e-01
39 0 +1.505365061e-01 +4.766053651e+01 +4.766053651e+01 +5.8326e-03 +1.6793e-01
51 0 +1.478399749e-01 +4.765783997e+01 +4.765783997e+01 +1.0623e-02 +1.6816e-01
64 0 +1.445265674e-01 +4.765452657e+01 +4.765452657e+01 +1.7390e-02 +1.6669e-01
66 0 +1.264729120e-01 +4.763647291e+01 +4.763647291e+01 +5.6338e-02 +1.5793e-01
71 0 +1.246253922e-01 +4.763462539e+01 +4.763462539e+01 +6.0478e-02 +1.5704e-01
84 0 +1.228586552e-01 +4.763285866e+01 +4.763285866e+01 +6.4481e-02 +1.5617e-01
91 0 +1.166815621e-01 +4.762668156e+01 +4.762668156e+01 +8.7120e-02 +1.5514e-01
93 0 +1.136558655e-01 +4.762365587e+01 +4.762365587e+01 +8.7401e-02 +1.5296e-01
96 0 +1.119160019e-01 +4.762191600e+01 +4.762191600e+01 +9.1280e-02 +1.5186e-01
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.534000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.500000000e+00 +6.184000000e+01 +6.184000000e+01 +0.0000e+00 +0.0000e+00
