% f evaluations | g evaluations | best noise-free fitness - Fopt (4.078000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.944186909e+01 +1.202218691e+02 +1.202218691e+02
4 0 +7.944180612e+01 +1.202218061e+02 +1.202218061e+02
351 0 +7.943210370e+01 +1.202121037e+02 +1.202121037e+02
1353 0 +7.760694902e+01 +1.183869490e+02 +1.183869490e+02
1502 0 +7.555058575e+01 +1.163305858e+02 +1.163305858e+02
1575 0 +7.382973453e+01 +1.146097345e+02 +1.146097345e+02
1631 0 +7.215863600e+01 +1.129386360e+02 +1.129386360e+02
1688 0 +7.014914065e+01 +1.109291407e+02 +1.109291407e+02
1725 0 +6.872269885e+01 +1.095026988e+02 +1.095026988e+02
1761 0 +6.737026541e+01 +1.081502654e+02 +1.081502654e+02
2890 0 +6.604543304e+01 +1.068254330e+02 +1.068254330e+02
3239 0 +6.445221314e+01 +1.052322131e+02 +1.052322131e+02
3986 0 +6.306456224e+01 +1.038445622e+02 +1.038445622e+02
4242 0 +6.153365566e+01 +1.023136557e+02 +1.023136557e+02
4904 0 +6.022413299e+01 +1.010041330e+02 +1.010041330e+02
5168 0 +5.881431410e+01 +9.959431410e+01 +9.959431410e+01
5314 0 +5.752019615e+01 +9.830019615e+01 +9.830019615e+01
6910 0 +5.620079589e+01 +9.698079589e+01 +9.698079589e+01
7739 0 +5.495382920e+01 +9.573382920e+01 +9.573382920e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.600000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.349974860e+01 +8.189974860e+01 +8.189974860e+01
3 0 +8.349970499e+01 +8.189970499e+01 +8.189970499e+01
1244 0 +8.314893289e+01 +8.154893289e+01 +8.154893289e+01
1598 0 +8.126366645e+01 +7.966366645e+01 +7.966366645e+01
1727 0 +7.924660367e+01 +7.764660367e+01 +7.764660367e+01
1839 0 +7.750731741e+01 +7.590731741e+01 +7.590731741e+01
4543 0 +7.585194486e+01 +7.425194486e+01 +7.425194486e+01
5802 0 +7.413086763e+01 +7.253086763e+01 +7.253086763e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.708400000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.299573837e+01 -2.878442616e+02 -2.878442616e+02
