% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.205600107e+01 -9.179439989e+02 -9.179439989e+02
3 0 +8.166528351e+01 -9.183347165e+02 -9.183347165e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.534604634e+01 +1.085346046e+03 +1.085346046e+03
3 0 +8.529140351e+01 +1.085291404e+03 +1.085291404e+03
7 0 +8.505096466e+01 +1.085050965e+03 +1.085050965e+03
44 0 +8.147297527e+01 +1.081472975e+03 +1.081472975e+03
47 0 +8.113279114e+01 +1.081132791e+03 +1.081132791e+03
63 0 +7.937810556e+01 +1.079378106e+03 +1.079378106e+03
67 0 +7.756044117e+01 +1.077560441e+03 +1.077560441e+03
74 0 +7.583771557e+01 +1.075837716e+03 +1.075837716e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.913000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.206146169e+01 +3.293146169e+01 +3.293146169e+01
7 0 +8.165162060e+01 +3.252162060e+01 +3.252162060e+01
43 0 +7.965340316e+01 +3.052340316e+01 +3.052340316e+01
44 0 +6.915489021e+01 +2.002489021e+01 +2.002489021e+01
45 0 +1.219080305e+01 -3.693919695e+01 -3.693919695e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.977300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.202319017e+01 +3.797531902e+02 +3.797531902e+02
3 0 +8.180981202e+01 +3.795398120e+02 +3.795398120e+02
43 0 +7.948574667e+01 +3.772157467e+02 +3.772157467e+02
44 0 +7.023689201e+01 +3.679668920e+02 +3.679668920e+02
46 0 +6.505039735e+01 +3.627803973e+02 +3.627803973e+02
47 0 +7.870236627e+00 +3.056002366e+02 +3.056002366e+02
52 0 +6.505285762e+00 +3.042352858e+02 +3.042352858e+02
58 0 +6.244874082e+00 +3.039748741e+02 +3.039748741e+02
59 0 +5.897380122e+00 +3.036273801e+02 +3.036273801e+02
64 0 +4.819976521e+00 +3.025499765e+02 +3.025499765e+02
67 0 +4.504252696e+00 +3.022342527e+02 +3.022342527e+02
72 0 +4.404513730e+00 +3.021345137e+02 +3.021345137e+02
76 0 +4.048975079e+00 +3.017789751e+02 +3.017789751e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.157000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.378166644e+01 +1.353516664e+02 +1.353516664e+02
4 0 +8.360627455e+01 +1.351762746e+02 +1.351762746e+02
43 0 +8.207571721e+01 +1.336457172e+02 +1.336457172e+02
44 0 +7.476844526e+01 +1.263384453e+02 +1.263384453e+02
46 0 +7.099876237e+01 +1.225687624e+02 +1.225687624e+02
47 0 +6.976842953e+01 +1.213384295e+02 +1.213384295e+02
58 0 +6.914012557e+01 +1.207101256e+02 +1.207101256e+02
63 0 +6.748147187e+01 +1.190514719e+02 +1.190514719e+02
70 0 +6.450934217e+01 +1.160793422e+02 +1.160793422e+02
71 0 +6.249305019e+01 +1.140630502e+02 +1.140630502e+02
72 0 +6.123151090e+01 +1.128015109e+02 +1.128015109e+02
73 0 +5.923104410e+01 +1.108010441e+02 +1.108010441e+02
76 0 +5.770141867e+01 +1.092714187e+02 +1.092714187e+02
77 0 +5.279359631e+01 +1.043635963e+02 +1.043635963e+02
79 0 +5.222504954e+01 +1.037950495e+02 +1.037950495e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (8.200000000000e+00) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.442289179e+01 +9.262289179e+01 +9.262289179e+01
3 0 +8.421096008e+01 +9.241096008e+01 +9.241096008e+01
43 0 +8.298874781e+01 +9.118874781e+01 +9.118874781e+01
44 0 +7.455841740e+01 +8.275841740e+01 +8.275841740e+01
45 0 +9.530003356e+00 +1.773000336e+01 +1.773000336e+01
48 0 +9.003144900e+00 +1.720314490e+01 +1.720314490e+01
50 0 +8.557840356e+00 +1.675784036e+01 +1.675784036e+01
51 0 +8.424407526e+00 +1.662440753e+01 +1.662440753e+01
53 0 +8.279860204e+00 +1.647986020e+01 +1.647986020e+01
57 0 +8.022020137e+00 +1.622202014e+01 +1.622202014e+01
59 0 +7.901684443e+00 +1.610168444e+01 +1.610168444e+01
63 0 +7.665003786e+00 +1.586500379e+01 +1.586500379e+01
65 0 +7.550641495e+00 +1.575064150e+01 +1.575064150e+01
70 0 +7.330863791e+00 +1.553086379e+01 +1.553086379e+01
75 0 +7.237937030e+00 +1.543793703e+01 +1.543793703e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.986000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.335868697e+01 -1.650131303e+01 -1.650131303e+01
4 0 +8.313312021e+01 -1.672687979e+01 -1.672687979e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.890500000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.347162049e+01 +2.725216205e+02 +2.725216205e+02
4 0 +8.319839909e+01 +2.722483991e+02 +2.722483991e+02
14 0 +8.314131222e+01 +2.721913122e+02 +2.721913122e+02
44 0 +7.237302097e+01 +2.614230210e+02 +2.614230210e+02
45 0 +2.396939652e+01 +2.130193965e+02 +2.130193965e+02
52 0 +2.239642191e+01 +2.114464219e+02 +2.114464219e+02
53 0 +2.182142113e+01 +2.108714211e+02 +2.108714211e+02
54 0 +2.042049883e+01 +2.094704988e+02 +2.094704988e+02
56 0 +2.010497677e+01 +2.091549768e+02 +2.091549768e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.680000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.939739647e+01 +5.259739647e+01 +5.259739647e+01
6 0 +7.910927084e+01 +5.230927084e+01 +5.230927084e+01
43 0 +7.634621109e+01 +4.954621109e+01 +4.954621109e+01
44 0 +6.561553481e+01 +3.881553481e+01 +3.881553481e+01
45 0 +6.359244521e+01 +3.679244521e+01 +3.679244521e+01
46 0 +5.557322033e+01 +2.877322033e+01 +2.877322033e+01
55 0 +5.469333622e+01 +2.789333622e+01 +2.789333622e+01
59 0 +5.367108825e+01 +2.687108825e+01 +2.687108825e+01
68 0 +5.247132518e+01 +2.567132518e+01 +2.567132518e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.986000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.300642301e+01 +1.028664230e+02 +1.028664230e+02
3 0 +8.300036743e+01 +1.028603674e+02 +1.028603674e+02
43 0 +8.081469568e+01 +1.006746957e+02 +1.006746957e+02
44 0 +7.061858167e+01 +9.047858167e+01 +9.047858167e+01
45 0 +4.499074125e+01 +6.485074125e+01 +6.485074125e+01
50 0 +4.160885690e+01 +6.146885690e+01 +6.146885690e+01
59 0 +3.836601719e+01 +5.822601719e+01 +5.822601719e+01
60 0 +3.613851735e+01 +5.599851735e+01 +5.599851735e+01
63 0 +3.229609358e+01 +5.215609358e+01 +5.215609358e+01
64 0 +3.147205072e+01 +5.133205072e+01 +5.133205072e+01
66 0 +2.882981591e+01 +4.868981591e+01 +4.868981591e+01
67 0 +2.812711637e+01 +4.798711637e+01 +4.798711637e+01
70 0 +2.676773523e+01 +4.662773523e+01 +4.662773523e+01
71 0 +2.569940835e+01 +4.555940835e+01 +4.555940835e+01
73 0 +2.391179364e+01 +4.377179364e+01 +4.377179364e+01
74 0 +2.238015219e+01 +4.224015219e+01 +4.224015219e+01
81 0 +2.176292540e+01 +4.162292540e+01 +4.162292540e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.607900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.397824516e+01 -7.681175484e+01 -7.681175484e+01
8 0 +8.382749967e+01 -7.696250033e+01 -7.696250033e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.420200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.384473197e+01 +2.258647320e+02 +2.258647320e+02
3 0 +8.379722584e+01 +2.258172258e+02 +2.258172258e+02
43 0 +8.185600512e+01 +2.238760051e+02 +2.238760051e+02
44 0 +7.261520538e+01 +2.146352054e+02 +2.146352054e+02
45 0 +6.123735557e+01 +2.032573556e+02 +2.032573556e+02
51 0 +5.962165892e+01 +2.016416589e+02 +2.016416589e+02
53 0 +5.885880877e+01 +2.008788088e+02 +2.008788088e+02
56 0 +5.524849931e+01 +1.972684993e+02 +1.972684993e+02
57 0 +5.375072953e+01 +1.957707295e+02 +1.957707295e+02
58 0 +5.291042121e+01 +1.949304212e+02 +1.949304212e+02
61 0 +4.940305339e+01 +1.914230534e+02 +1.914230534e+02
62 0 +4.778678325e+01 +1.898067833e+02 +1.898067833e+02
65 0 +4.429086870e+01 +1.863108687e+02 +1.863108687e+02
72 0 +4.152861804e+01 +1.835486180e+02 +1.835486180e+02
74 0 +3.808194358e+01 +1.801019436e+02 +1.801019436e+02
75 0 +3.801313557e+01 +1.800331356e+02 +1.800331356e+02
78 0 +3.623581091e+01 +1.782558109e+02 +1.782558109e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (6.289000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.408277145e+01 +1.469727714e+02 +1.469727714e+02
8 0 +8.399841169e+01 +1.468884117e+02 +1.468884117e+02
43 0 +8.208559024e+01 +1.449755902e+02 +1.449755902e+02
44 0 +7.257491334e+01 +1.354649133e+02 +1.354649133e+02
45 0 +6.742235327e+01 +1.303123533e+02 +1.303123533e+02
49 0 +6.571707293e+01 +1.286070729e+02 +1.286070729e+02
52 0 +6.166403249e+01 +1.245540325e+02 +1.245540325e+02
54 0 +6.063086233e+01 +1.235208623e+02 +1.235208623e+02
55 0 +5.937790976e+01 +1.222679098e+02 +1.222679098e+02
56 0 +5.819238753e+01 +1.210823875e+02 +1.210823875e+02
59 0 +5.708370579e+01 +1.199737058e+02 +1.199737058e+02
64 0 +5.519363908e+01 +1.180836391e+02 +1.180836391e+02
69 0 +5.356857057e+01 +1.164585706e+02 +1.164585706e+02
71 0 +5.028662371e+01 +1.131766237e+02 +1.131766237e+02
73 0 +4.971650765e+01 +1.126065077e+02 +1.126065077e+02
74 0 +4.789151618e+01 +1.107815162e+02 +1.107815162e+02
76 0 +4.647381496e+01 +1.093638150e+02 +1.093638150e+02
78 0 +4.199107217e+01 +1.048810722e+02 +1.048810722e+02
80 0 +4.045785814e+01 +1.033478581e+02 +1.033478581e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.316100000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +7.700172513e+01 -5.460827487e+01 -5.460827487e+01
5 0 +7.686342040e+01 -5.474657960e+01 -5.474657960e+01
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.153900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.447357805e+01 +1.998635781e+02 +1.998635781e+02
5 0 +8.433990708e+01 +1.997299071e+02 +1.997299071e+02
43 0 +8.306803332e+01 +1.984580333e+02 +1.984580333e+02
44 0 +7.567906989e+01 +1.910690699e+02 +1.910690699e+02
45 0 +5.328148744e+01 +1.686714874e+02 +1.686714874e+02
48 0 +5.144465989e+01 +1.668346599e+02 +1.668346599e+02
50 0 +5.049342518e+01 +1.658834252e+02 +1.658834252e+02
51 0 +4.923816622e+01 +1.646281662e+02 +1.646281662e+02
52 0 +4.688333805e+01 +1.622733381e+02 +1.622733381e+02
54 0 +4.470029662e+01 +1.600902966e+02 +1.600902966e+02
55 0 +4.415748870e+01 +1.595474887e+02 +1.595474887e+02
59 0 +4.109403506e+01 +1.564840351e+02 +1.564840351e+02
60 0 +4.005998256e+01 +1.554499826e+02 +1.554499826e+02
61 0 +3.746897152e+01 +1.528589715e+02 +1.528589715e+02
62 0 +3.648072313e+01 +1.518707231e+02 +1.518707231e+02
63 0 +3.314887524e+01 +1.485388752e+02 +1.485388752e+02
68 0 +3.212502388e+01 +1.475150239e+02 +1.475150239e+02
71 0 +3.068437242e+01 +1.460743724e+02 +1.460743724e+02
72 0 +2.985308651e+01 +1.452430865e+02 +1.452430865e+02
