% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.098800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +5.697184145e+06 +5.696974265e+06 +5.696974265e+06
2 0 +5.697184144e+06 +5.696974264e+06 +5.696974264e+06
732 0 +5.619569454e+06 +5.619359574e+06 +5.619359574e+06
937 0 +5.480622814e+06 +5.480412934e+06 +5.480412934e+06
1030 0 +5.357089706e+06 +5.356879826e+06 +5.356879826e+06
1104 0 +5.213442691e+06 +5.213232811e+06 +5.213232811e+06
1142 0 +5.120226319e+06 +5.120016439e+06 +5.120016439e+06
1198 0 +4.958728135e+06 +4.958518255e+06 +4.958518255e+06
1234 0 +4.896167793e+06 +4.895957913e+06 +4.895957913e+06
1254 0 +4.767018063e+06 +4.766808183e+06 +4.766808183e+06
1290 0 +4.626025977e+06 +4.625816097e+06 +4.625816097e+06
1309 0 +4.550662801e+06 +4.550452921e+06 +4.550452921e+06
1346 0 +4.401048122e+06 +4.400838242e+06 +4.400838242e+06
1365 0 +4.326029258e+06 +4.325819378e+06 +4.325819378e+06
1384 0 +4.252755594e+06 +4.252545714e+06 +4.252545714e+06
1422 0 +4.116078020e+06 +4.115868140e+06 +4.115868140e+06
1440 0 +4.049237366e+06 +4.049027486e+06 +4.049027486e+06
1459 0 +3.976519652e+06 +3.976309772e+06 +3.976309772e+06
1477 0 +3.885297208e+06 +3.885087328e+06 +3.885087328e+06
1496 0 +3.770739419e+06 +3.770529539e+06 +3.770529539e+06
1514 0 +3.640833048e+06 +3.640623168e+06 +3.640623168e+06
1532 0 +3.503716005e+06 +3.503506125e+06 +3.503506125e+06
1551 0 +3.370374813e+06 +3.370164933e+06 +3.370164933e+06
1570 0 +3.252426915e+06 +3.252217035e+06 +3.252217035e+06
1588 0 +3.141642728e+06 +3.141432848e+06 +3.141432848e+06
1607 0 +3.035574372e+06 +3.035364492e+06 +3.035364492e+06
1626 0 +2.953518058e+06 +2.953308178e+06 +2.953308178e+06
1644 0 +2.902390305e+06 +2.902180425e+06 +2.902180425e+06
2127 0 +2.883538216e+06 +2.883328336e+06 +2.883328336e+06
2619 0 +2.811529489e+06 +2.811319609e+06 +2.811319609e+06
2751 0 +2.742099083e+06 +2.741889203e+06 +2.741889203e+06
2826 0 +2.678767739e+06 +2.678557859e+06 +2.678557859e+06
2879 0 +2.622048365e+06 +2.621838485e+06 +2.621838485e+06
2936 0 +2.545708629e+06 +2.545498749e+06 +2.545498749e+06
2971 0 +2.488363242e+06 +2.488153362e+06 +2.488153362e+06
3011 0 +2.424686302e+06 +2.424476422e+06 +2.424476422e+06
3029 0 +2.389918851e+06 +2.389708971e+06 +2.389708971e+06
3068 0 +2.318275917e+06 +2.318066037e+06 +2.318066037e+06
3087 0 +2.282718108e+06 +2.282508228e+06 +2.282508228e+06
3123 0 +2.209308978e+06 +2.209099098e+06 +2.209099098e+06
3142 0 +2.171162885e+06 +2.170953005e+06 +2.170953005e+06
3161 0 +2.136359591e+06 +2.136149711e+06 +2.136149711e+06
3201 0 +2.074759219e+06 +2.074549339e+06 +2.074549339e+06
3236 0 +2.027975794e+06 +2.027765914e+06 +2.027765914e+06
3283 0 +1.993075654e+06 +1.992865774e+06 +1.992865774e+06
3410 0 +1.947687373e+06 +1.947477493e+06 +1.947477493e+06
4262 0 +1.905371425e+06 +1.905161545e+06 +1.905161545e+06
4387 0 +1.856999023e+06 +1.856789143e+06 +1.856789143e+06
4469 0 +1.816811768e+06 +1.816601888e+06 +1.816601888e+06
4540 0 +1.775750901e+06 +1.775541021e+06 +1.775541021e+06
4614 0 +1.737647632e+06 +1.737437752e+06 +1.737437752e+06
4676 0 +1.692413058e+06 +1.692203178e+06 +1.692203178e+06
4713 0 +1.659420705e+06 +1.659210825e+06 +1.659210825e+06
4784 0 +1.621030399e+06 +1.620820519e+06 +1.620820519e+06
4877 0 +1.584733507e+06 +1.584523627e+06 +1.584523627e+06
5839 0 +1.547925730e+06 +1.547715850e+06 +1.547715850e+06
5985 0 +1.511254479e+06 +1.511044599e+06 +1.511044599e+06
6079 0 +1.471592867e+06 +1.471382987e+06 +1.471382987e+06
6139 0 +1.440080547e+06 +1.439870667e+06 +1.439870667e+06
6200 0 +1.404280967e+06 +1.404071087e+06 +1.404071087e+06
6294 0 +1.375972266e+06 +1.375762386e+06 +1.375762386e+06
6382 0 +1.347027043e+06 +1.346817163e+06 +1.346817163e+06
6548 0 +1.317591998e+06 +1.317382118e+06 +1.317382118e+06
6623 0 +1.285941123e+06 +1.285731243e+06 +1.285731243e+06
7854 0 +1.258759852e+06 +1.258549972e+06 +1.258549972e+06
% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.209000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
