% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.236494560e+02 +1.423649456e+03 +1.423649456e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00
6 0 +4.225228706e+02 +1.422522871e+03 +1.422522871e+03 -9.7425e-02 -1.6104e-02 -1.5782e-02
7 0 +4.139798049e+02 +1.413979805e+03 +1.413979805e+03 -1.8209e-01 +2.1280e-02 +2.2083e-02
8 0 +3.869616393e+02 +1.386961639e+03 +1.386961639e+03 -2.7247e-01 +5.1185e-02 +5.2695e-02
9 0 +3.267138079e+02 +1.326713808e+03 +1.326713808e+03 -5.9438e-01 +2.1840e-01 +2.2126e-01
10 0 +1.696449361e+02 +1.169644936e+03 +1.169644936e+03 -1.9019e+00 +8.6741e-01 +8.7635e-01
11 0 +7.057078394e+01 +1.070570784e+03 +1.070570784e+03 -3.2762e+00 +1.4426e+00 +1.4599e+00
12 0 +2.923154129e+01 +1.029231541e+03 +1.029231541e+03 -4.7015e+00 +1.9513e+00 +1.9791e+00
13 0 +2.574682204e+01 +1.025746822e+03 +1.025746822e+03 -4.2261e+00 +2.6581e+00 +2.6866e+00
16 0 +1.252607187e+01 +1.012526072e+03 +1.012526072e+03 -4.1668e+00 +2.7242e+00 +2.7527e+00
21 0 +1.053998652e+01 +1.010539987e+03 +1.010539987e+03 -4.1701e+00 +2.7311e+00 +2.7607e+00
22 0 +7.026339874e+00 +1.007026340e+03 +1.007026340e+03 -4.1859e+00 +2.7329e+00 +2.7801e+00
23 0 +5.760938245e+00 +1.005760938e+03 +1.005760938e+03 -4.1788e+00 +2.7378e+00 +2.8035e+00
24 0 +4.815092446e+00 +1.004815092e+03 +1.004815092e+03 -4.1942e+00 +2.7560e+00 +2.8108e+00
26 0 +4.643802274e+00 +1.004643802e+03 +1.004643802e+03 -4.1900e+00 +2.7644e+00 +2.8142e+00
27 0 +4.365090178e+00 +1.004365090e+03 +1.004365090e+03 -4.1932e+00 +2.7714e+00 +2.8079e+00
32 0 +4.220197719e+00 +1.004220198e+03 +1.004220198e+03 -4.2002e+00 +2.7752e+00 +2.8040e+00
33 0 +4.094774440e+00 +1.004094774e+03 +1.004094774e+03 -4.2001e+00 +2.7829e+00 +2.7977e+00
34 0 +4.060376384e+00 +1.004060376e+03 +1.004060376e+03 -4.2014e+00 +2.7918e+00 +2.7933e+00
37 0 +3.909855003e+00 +1.003909855e+03 +1.003909855e+03 -4.2068e+00 +2.7924e+00 +2.7952e+00
38 0 +3.873395230e+00 +1.003873395e+03 +1.003873395e+03 -4.2108e+00 +2.7938e+00 +2.7978e+00
48 0 +3.786125351e+00 +1.003786125e+03 +1.003786125e+03 -4.2142e+00 +2.7995e+00 +2.7923e+00
55 0 +3.707617318e+00 +1.003707617e+03 +1.003707617e+03 -4.2218e+00 +2.8032e+00 +2.7895e+00
56 0 +3.596992835e+00 +1.003596993e+03 +1.003596993e+03 -4.2348e+00 +2.8066e+00 +2.7808e+00
