% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.205600107e+01 -9.179439989e+02 -9.179439989e+02
3 0 +8.201350680e+01 -9.179864932e+02 -9.179864932e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (1.000000000000e+03) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.534604634e+01 +1.085346046e+03 +1.085346046e+03
3 0 +8.533913458e+01 +1.085339135e+03 +1.085339135e+03
44 0 +8.490437620e+01 +1.084904376e+03 +1.084904376e+03
45 0 +8.285744099e+01 +1.082857441e+03 +1.082857441e+03
47 0 +7.766282672e+01 +1.077662827e+03 +1.077662827e+03
51 0 +7.561443886e+01 +1.075614439e+03 +1.075614439e+03
54 0 +7.409052674e+01 +1.074090527e+03 +1.074090527e+03
% f evaluations | g evaluations | best noise-free fitness - Fopt (-4.913000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.206146169e+01 +3.293146169e+01 +3.293146169e+01
3 0 +8.205900066e+01 +3.292900066e+01 +3.292900066e+01
44 0 +8.110750661e+01 +3.197750661e+01 +3.197750661e+01
45 0 +7.753250822e+01 +2.840250822e+01 +2.840250822e+01
46 0 +5.685163144e+01 +7.721631437e+00 +7.721631437e+00
62 0 +5.619558447e+01 +7.065584473e+00 +7.065584473e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (2.977300000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.202319017e+01 +3.797531902e+02 +3.797531902e+02
3 0 +8.199722562e+01 +3.797272256e+02 +3.797272256e+02
44 0 +8.104488731e+01 +3.787748873e+02 +3.787748873e+02
45 0 +7.747234160e+01 +3.752023416e+02 +3.752023416e+02
46 0 +6.781388575e+01 +3.655438858e+02 +3.655438858e+02
47 0 +3.805869988e+01 +3.357886999e+02 +3.357886999e+02
54 0 +3.765724178e+01 +3.353872418e+02 +3.353872418e+02
56 0 +3.712868231e+01 +3.348586823e+02 +3.348586823e+02
73 0 +3.626584650e+01 +3.339958465e+02 +3.339958465e+02
% f evaluations | g evaluations | best noise-free fitness - Fopt (5.157000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +8.378166644e+01 +1.353516664e+02 +1.353516664e+02
4 0 +8.376021193e+01 +1.353302119e+02 +1.353302119e+02
44 0 +8.302697659e+01 +1.345969766e+02 +1.345969766e+02
45 0 +7.994459433e+01 +1.315145943e+02 +1.315145943e+02
46 0 +6.147273518e+01 +1.130427352e+02 +1.130427352e+02
