% f evaluations | g evaluations | best noise-free fitness - Fopt (-2.098800000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.724536382e+06 +6.724326502e+06 +6.724326502e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
2 0 +4.896569178e+06 +4.896359298e+06 +4.896359298e+06 -4.3948e+00 +3.2745e+00 +7.0333e-01 +1.1578e+00 -2.2206e+00 +3.5933e+00 -1.2694e+00 -3.5160e+00 +3.2876e+00 +2.8205e+00
4 0 +4.232327581e+06 +4.232117701e+06 +4.232117701e+06 -4.4964e+00 -2.8558e+00 -5.2128e-01 +1.5693e+00 -3.5263e+00 -2.9135e+00 +4.7137e+00 +3.4494e+00 -4.9213e+00 +3.1849e+00
7 0 +2.984553123e+06 +2.984343243e+06 +2.984343243e+06 +1.7556e+00 +2.2949e+00 -4.8384e+00 +4.0567e+00 -3.5694e+00 +2.2800e+00 -1.2883e+00 +4.3330e+00 -1.1348e+00 +3.9019e+00
11 0 +2.694737780e+06 +2.694527900e+06 +2.694527900e+06 +5.3145e-01 +1.4868e+00 -4.1786e+00 +3.7450e-01 +2.0097e+00 +4.5429e+00 -3.7533e+00 -2.9549e+00 +1.2486e+00 +1.7508e+00
15 0 +9.600325912e+05 +9.598227112e+05 +9.598227112e+05 -4.6191e+00 -3.8202e+00 +3.8550e+00 +1.8180e+00 +1.6336e+00 -1.0258e+00 +7.5339e-02 +1.4586e+00 -2.2151e+00 +3.3175e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-9.209000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.336158548e+06 +3.336066458e+06 +3.336066458e+06 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
10 0 +2.732686986e+06 +2.732594896e+06 +2.732594896e+06 +4.0643e+00 +2.6668e+00 +4.5731e+00 +4.9204e-01 -3.0819e-01 +2.1826e+00 +4.6786e+00 -7.2957e-01 -2.8404e+00 +1.5040e+00
11 0 +7.600088801e+05 +7.599167901e+05 +7.599167901e+05 +1.2494e+00 +4.6844e+00 -2.6897e-01 +2.2414e+00 +7.3465e-01 -4.9155e+00 +1.0985e+00 +3.6997e+00 -2.7613e-01 +1.1168e+00
