% f evaluations | g evaluations | best noise-free fitness - Fopt (7.627000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.557434152e+05 +1.558196852e+05 +1.558196852e+05 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +1.460059995e+05 +1.460822695e+05 +1.460822695e+05 +0.0000e+00 +1.0000e-01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
13 0 +9.821312857e+04 +9.828939857e+04 +9.828939857e+04 -4.7997e-03 +1.0946e-01 -5.6452e-02 -7.7959e-03 -7.3061e-02 -1.0603e-02 +8.5911e-03 -2.1361e-02 +2.3067e-03 -2.5576e-02
14 0 +5.341484785e+04 +5.349111785e+04 +5.349111785e+04 -1.1829e-02 +1.2331e-01 -1.3913e-01 -1.9213e-02 -7.2668e-02 -2.6132e-02 +2.1173e-02 -5.2646e-02 +5.6849e-03 -6.3033e-02
15 0 +2.885302742e+04 +2.892929742e+04 +2.892929742e+04 +2.2703e-03 +1.5559e-01 -1.9088e-01 -8.9338e-03 -1.0172e-01 -1.9432e-02 +5.2345e-02 -5.9661e-02 +2.8844e-02 -7.5421e-02
16 0 +2.511028072e+04 +2.518655072e+04 +2.518655072e+04 -6.4292e-04 +1.5820e-01 -2.1379e-01 -1.3007e-02 -8.4625e-02 -2.4592e-02 +5.4616e-02 -6.8986e-02 +2.8682e-02 -8.6378e-02
17 0 +1.624843153e+04 +1.632470153e+04 +1.632470153e+04 -5.2996e-03 +1.6116e-01 -2.2128e-01 -1.9265e-02 -1.0617e-01 -3.2350e-02 +5.7116e-02 -8.2493e-02 +2.7823e-02 -1.0214e-01
18 0 +1.543897381e+04 +1.551524381e+04 +1.551524381e+04 -7.1959e-03 +1.6075e-01 -2.2769e-01 -2.1474e-02 -1.1038e-01 -3.4852e-02 +5.6617e-02 -8.6118e-02 +2.6669e-02 -9.3359e-02
20 0 +1.477010844e+04 +1.484637844e+04 +1.484637844e+04 -8.8305e-03 +1.6878e-01 -2.3008e-01 -2.3647e-02 -1.1311e-01 -3.7530e-02 +5.7389e-02 -8.4455e-02 +2.6312e-02 -9.5413e-02
22 0 +1.444580292e+04 +1.452207292e+04 +1.452207292e+04 -1.8352e-02 +1.6975e-01 -2.3291e-01 -1.9303e-02 -1.1523e-01 -2.9158e-02 +5.6671e-02 -8.5882e-02 +2.5102e-02 -9.7116e-02
23 0 +1.395935299e+04 +1.403562299e+04 +1.403562299e+04 -1.3831e-02 +1.7060e-01 -2.3670e-01 -1.4173e-02 -1.1827e-01 -2.9893e-02 +5.4048e-02 -8.7898e-02 +2.1675e-02 -9.9522e-02
25 0 +1.288440961e+04 +1.296067961e+04 +1.296067961e+04 -1.3541e-02 +1.6979e-01 -2.4139e-01 -1.4511e-02 -1.2280e-01 -3.0822e-02 +5.1852e-02 -9.0826e-02 +3.3112e-02 -1.0301e-01
26 0 +1.171026594e+04 +1.178653594e+04 +1.178653594e+04 -1.6743e-02 +1.6786e-01 -2.4275e-01 -1.8016e-02 -1.2560e-01 -3.4615e-02 +5.0264e-02 -9.5400e-02 +3.0889e-02 -1.0762e-01
27 0 +1.077976441e+04 +1.085603441e+04 +1.085603441e+04 -1.7862e-02 +1.6824e-01 -2.5044e-01 -1.9486e-02 -1.2135e-01 -3.6420e-02 +5.1000e-02 -9.8138e-02 +3.0886e-02 -1.1043e-01
28 0 +8.000406555e+03 +8.076676555e+03 +8.076676555e+03 -1.9696e-02 +1.6835e-01 -2.5655e-01 -2.1806e-02 -1.2549e-01 -3.9205e-02 +5.1914e-02 -1.0199e-01 +3.0782e-02 -1.1410e-01
29 0 +3.771289439e+03 +3.847559439e+03 +3.847559439e+03 -2.5463e-02 +1.6957e-01 -2.8694e-01 -2.9258e-02 -1.1939e-01 -4.8263e-02 +5.5292e-02 -1.1519e-01 +3.0625e-02 -1.2726e-01
30 0 +1.881882925e+03 +1.958152925e+03 +1.958152925e+03 -2.9962e-02 +1.6996e-01 -3.0342e-01 -3.4970e-02 -1.2695e-01 -5.5135e-02 +5.7603e-02 -1.2478e-01 +3.0392e-02 -1.3648e-01
31 0 +9.328383555e+02 +1.009108356e+03 +1.009108356e+03 -3.2335e-02 +1.7002e-01 -3.1023e-01 -3.7955e-02 -1.3416e-01 -5.8707e-02 +5.8737e-02 -1.2965e-01 +3.0240e-02 -1.4106e-01
32 0 +6.876000084e+02 +7.638700084e+02 +7.638700084e+02 -3.3499e-02 +1.7001e-01 -3.1305e-01 -3.9413e-02 -1.3858e-01 -6.0447e-02 +5.9270e-02 -1.3199e-01 +3.0158e-02 -1.4324e-01
33 0 +4.770069073e+02 +5.532769073e+02 +5.532769073e+02 -3.4703e-02 +1.6916e-01 -3.1513e-01 -4.0692e-02 -1.4490e-01 -6.1796e-02 +5.8402e-02 -1.3361e-01 +2.9132e-02 -1.3311e-01
34 0 +4.171149233e+02 +4.933849233e+02 +4.933849233e+02 -3.5687e-02 +1.6408e-01 -3.1826e-01 -4.1600e-02 -1.4779e-01 -6.2632e-02 +5.7076e-02 -1.2377e-01 +2.7967e-02 -1.3498e-01
35 0 +2.791491783e+02 +3.554191783e+02 +3.554191783e+02 -3.6836e-02 +1.7392e-01 -3.1644e-01 -4.3169e-02 -1.5262e-01 -6.4596e-02 +5.7805e-02 -1.2022e-01 +2.7814e-02 -1.3679e-01
36 0 +2.294060774e+02 +3.056760774e+02 +3.056760774e+02 -3.7176e-02 +1.7356e-01 -3.1733e-01 -4.3600e-02 -1.5411e-01 -6.5113e-02 +5.8020e-02 -1.2131e-01 +2.7839e-02 -1.3788e-01
37 0 +2.278785566e+02 +3.041485566e+02 +3.041485566e+02 -3.7355e-02 +1.7374e-01 -3.1764e-01 -4.3775e-02 -1.5393e-01 -6.5284e-02 +5.7298e-02 -1.2140e-01 +2.7856e-02 -1.3791e-01
39 0 +2.146382322e+02 +2.909082322e+02 +2.909082322e+02 -3.7322e-02 +1.7414e-01 -3.1868e-01 -4.3788e-02 -1.5387e-01 -6.4493e-02 +5.7646e-02 -1.2133e-01 +2.8006e-02 -1.3781e-01
43 0 +2.084550003e+02 +2.847250003e+02 +2.847250003e+02 -3.8097e-02 +1.7420e-01 -3.1881e-01 -4.3163e-02 -1.5407e-01 -6.4534e-02 +5.7704e-02 -1.2136e-01 +2.8040e-02 -1.3779e-01
44 0 +1.814938081e+02 +2.577638081e+02 +2.577638081e+02 -3.8174e-02 +1.7443e-01 -3.1937e-01 -4.3277e-02 -1.5483e-01 -6.4687e-02 +5.7819e-02 -1.2144e-01 +2.8049e-02 -1.3793e-01
